投稿タイプ,投稿日時,投稿日,投稿時間帯,曜日,いいね数,コメント数,保存数,リーチ数,インプレッション数,キャプション,ハッシュタグ,メディアタイプ,投稿URL,メディアID,再生数,キャプション文字数,ハッシュタグ数
競合_ruka_witch_uranai,2026-01-08 19:36,2026-01-08,19:36,木曜日,325,2562,,,,"見た時がタイミング🌙　
結果については、フォローとコメントで結果をDMします🪄　

DMを承認していないと、結果が届かないので
【フォローとDMのリクエスト承認】が出来ているか確認してくださいね✨

この投稿に反応してくれた方には、
魔女の遠隔ヒーリングさせていただきます🪽

@ruka_witch_uranai
　　　　↑
フォローで恋が叶う✨

私の元にたどり着いてくれてありがとうございます✨
この恋、もう無理かも…そんな風に諦めてませんか？
そんなあなたを、魔女の魔法で【唯一無二の存在】に導きます。

#占い#ヒーリング#恋愛#カップル #気持ち#自分磨き #カップル
#復縁#引き寄せ#スピリチュアル#潜在意識#恋愛相談 #本命 #不倫 #浮気#神奈川県",#占い #ヒーリング #恋愛 #カップル #気持ち #自分磨き #カップル #復縁 #引き寄せ #スピリチュアル #潜在意識 #恋愛相談 #本命 #不倫 #浮気 #神奈川県,動画,https://www.instagram.com/p/DTPx9SpiZTE/,DTPx9SpiZTE,,334,16
競合_ruka_witch_uranai,2026-01-03 19:30,2026-01-03,19:30,土曜日,88,405,,,,"この投稿に反応してくれた方には、
魔女の遠隔ヒーリングさせていただきます🪽

@ruka_witch_uranai
　　　　↑
フォローで恋が叶う✨

私の元にたどり着いてくれてありがとうございます✨
この恋、もう無理かも…そんな風に諦めてませんか？
そんなあなたを、魔女の魔法で【唯一無二の存在】に導きます。

#占い#恋愛占い#縁結び#ヒーリング#恋愛
#復縁#複雑恋愛#片思い#引き寄せ#ツインレイ#タロット
#スピリチュアル#潜在意識#神奈川県",#占い #恋愛占い #縁結び #ヒーリング #恋愛 #復縁 #複雑恋愛 #片思い #引き寄せ #ツインレイ #タロット #スピリチュアル #潜在意識 #神奈川県,動画,https://www.instagram.com/p/DTC5RZsDQ10/,DTC5RZsDQ10,,226,14
競合_ruka_witch_uranai,2026-01-01 19:30,2026-01-01,19:30,木曜日,524,2824,,,,"見た時がタイミング🌙　
結果については、フォローとコメントで結果をDMします🪄　

DMを承認していないと、結果が届かないので
【フォローとDMのリクエスト承認】が出来ているか確認してくださいね✨

この投稿に反応してくれた方には、
魔女の遠隔ヒーリングさせていただきます🪽

@ruka_witch_uranai
　　　　↑
フォローで恋が叶う✨

私の元にたどり着いてくれてありがとうございます✨
この恋、もう無理かも…そんな風に諦めてませんか？
そんなあなたを、魔女の魔法で【唯一無二の存在】に導きます。

#占い#ヒーリング#恋愛#カップル #気持ち#自分磨き #カップル
#復縁#引き寄せ#スピリチュアル#潜在意識#恋愛相談 #本命 #不倫 #浮気#神奈川県",#占い #ヒーリング #恋愛 #カップル #気持ち #自分磨き #カップル #復縁 #引き寄せ #スピリチュアル #潜在意識 #恋愛相談 #本命 #不倫 #浮気 #神奈川県,動画,https://www.instagram.com/p/DS9vr3zFeyH/,DS9vr3zFeyH,,334,16
競合_ruka_witch_uranai,2025-12-31 19:31,2025-12-31,19:31,水曜日,249,2057,,,,"見た時がタイミング🌙　
結果については、フォローとコメントで結果をDMします🪄　

DMを承認していないと、結果が届かないので
【フォローとDMのリクエスト承認】が出来ているか確認してくださいね✨

この投稿に反応してくれた方には、
魔女の遠隔ヒーリングさせていただきます🪽

@ruka_witch_uranai
　　　　↑
フォローで恋が叶う✨

私の元にたどり着いてくれてありがとうございます✨
この恋、もう無理かも…そんな風に諦めてませんか？
そんなあなたを、魔女の魔法で【唯一無二の存在】に導きます。

#占い#ヒーリング#恋愛#カップル #気持ち#自分磨き #カップル
#復縁#引き寄せ#スピリチュアル#潜在意識#恋愛相談 #本命 #不倫 #浮気#神奈川県",#占い #ヒーリング #恋愛 #カップル #気持ち #自分磨き #カップル #復縁 #引き寄せ #スピリチュアル #潜在意識 #恋愛相談 #本命 #不倫 #浮気 #神奈川県,動画,https://www.instagram.com/p/DS7K9MIFQUq/,DS7K9MIFQUq,,334,16
競合_ruka_witch_uranai,2025-12-30 19:55,2025-12-30,19:55,火曜日,237,1152,,,,"この投稿に反応してくれた方には、
魔女の遠隔ヒーリングさせていただきます🪽

@ruka_witch_uranai
　　　　↑
フォローで恋が叶う✨

私の元にたどり着いてくれてありがとうございます✨
この恋、もう無理かも…そんな風に諦めてませんか？
そんなあなたを、魔女の魔法で【唯一無二の存在】に導きます。

#占い#恋愛占い#縁結び#ヒーリング#恋愛
#復縁#複雑恋愛#片思い#引き寄せ#ツインレイ#タロット
#スピリチュアル#潜在意識#神奈川県",#占い #恋愛占い #縁結び #ヒーリング #恋愛 #復縁 #複雑恋愛 #片思い #引き寄せ #ツインレイ #タロット #スピリチュアル #潜在意識 #神奈川県,動画,https://www.instagram.com/p/DS4o9PykjMf/,DS4o9PykjMf,,226,14
競合_ruka_witch_uranai,2025-12-28 19:30,2025-12-28,19:30,日曜日,608,3179,,,,"見た時がタイミング🌙　
結果については、フォローとコメントで結果をDMします🪄　

DMを承認していないと、結果が届かないので
【フォローとDMのリクエスト承認】が出来ているか確認してくださいね✨

この投稿に反応してくれた方には、
魔女の遠隔ヒーリングさせていただきます🪽

@ruka_witch_uranai
　　　　↑
フォローで恋が叶う✨

私の元にたどり着いてくれてありがとうございます✨
この恋、もう無理かも…そんな風に諦めてませんか？
そんなあなたを、魔女の魔法で【唯一無二の存在】に導きます。

#占い#ヒーリング#恋愛#カップル #気持ち#自分磨き #カップル
#復縁#引き寄せ#スピリチュアル#潜在意識#恋愛相談 #本命 #不倫 #浮気#神奈川県",#占い #ヒーリング #恋愛 #カップル #気持ち #自分磨き #カップル #復縁 #引き寄せ #スピリチュアル #潜在意識 #恋愛相談 #本命 #不倫 #浮気 #神奈川県,動画,https://www.instagram.com/p/DSzchR_knFM/,DSzchR_knFM,,334,16
競合_ruka_witch_uranai,2025-12-26 19:30,2025-12-26,19:30,金曜日,207,1412,,,,"見た時がタイミング🌙　
結果については、フォローとコメントで結果をDMします🪄　

DMを承認していないと、結果が届かないので
【フォローとDMのリクエスト承認】が出来ているか確認してくださいね✨

この投稿に反応してくれた方には、
魔女の遠隔ヒーリングさせていただきます🪽

@ruka_witch_uranai
　　　　↑
フォローで恋が叶う✨

私の元にたどり着いてくれてありがとうございます✨
この恋、もう無理かも…そんな風に諦めてませんか？
そんなあなたを、魔女の魔法で【唯一無二の存在】に導きます。

#占い#ヒーリング#恋愛#カップル #気持ち#自分磨き #カップル
#復縁#引き寄せ#スピリチュアル#潜在意識#恋愛相談 #本命 #不倫 #浮気#神奈川県",#占い #ヒーリング #恋愛 #カップル #気持ち #自分磨き #カップル #復縁 #引き寄せ #スピリチュアル #潜在意識 #恋愛相談 #本命 #不倫 #浮気 #神奈川県,動画,https://www.instagram.com/p/DSuS6tBgrhR/,DSuS6tBgrhR,,334,16
競合_ruka_witch_uranai,2025-12-25 19:30,2025-12-25,19:30,木曜日,147,63,,,,"あなたとあの人は何位でしたか？
コメント欄で教えてくださいね✨

この投稿に反応してくれた方には、
魔女の遠隔ヒーリングさせていただきます🪽

@ruka_witch_uranai
　　　　↑
フォローで恋が叶う✨

私の元にたどり着いてくれてありがとうございます✨
この恋、もう無理かも…そんな風に諦めてませんか？
そんなあなたを、魔女の魔法で【唯一無二の存在】に導きます。

#占い#恋愛占い#縁結び#ヒーリング#恋愛
#復縁#複雑恋愛#片思い#引き寄せ#ツインレイ#タロット
#スピリチュアル#潜在意識#神奈川県",#占い #恋愛占い #縁結び #ヒーリング #恋愛 #復縁 #複雑恋愛 #片思い #引き寄せ #ツインレイ #タロット #スピリチュアル #潜在意識 #神奈川県,動画,https://www.instagram.com/p/DSruII-DITf/,DSruII-DITf,,259,14
競合_ruka_witch_uranai,2025-12-24 19:30,2025-12-24,19:30,水曜日,431,2326,,,,"見た時がタイミング🌙　
結果については、フォローとコメントで結果をDMします🪄　

DMを承認していないと、結果が届かないので
【フォローとDMのリクエスト承認】が出来ているか確認してくださいね✨

この投稿に反応してくれた方には、
魔女の遠隔ヒーリングさせていただきます🪽

@ruka_witch_uranai
　　　　↑
フォローで恋が叶う✨

私の元にたどり着いてくれてありがとうございます✨
この恋、もう無理かも…そんな風に諦めてませんか？
そんなあなたを、魔女の魔法で【唯一無二の存在】に導きます。

#占い#ヒーリング#恋愛#カップル #気持ち#自分磨き #カップル
#復縁#引き寄せ#スピリチュアル#潜在意識#恋愛相談 #本命 #不倫 #浮気#神奈川県",#占い #ヒーリング #恋愛 #カップル #気持ち #自分磨き #カップル #復縁 #引き寄せ #スピリチュアル #潜在意識 #恋愛相談 #本命 #不倫 #浮気 #神奈川県,動画,https://www.instagram.com/p/DSpJVQYks7D/,DSpJVQYks7D,,334,16
競合_ruka_witch_uranai,2025-12-23 19:30,2025-12-23,19:30,火曜日,201,1391,,,,"見た時がタイミング🌙　
結果については、フォローとコメントで結果をDMします🪄　

DMを承認していないと、結果が届かないので
【フォローとDMのリクエスト承認】が出来ているか確認してくださいね✨

この投稿に反応してくれた方には、
魔女の遠隔ヒーリングさせていただきます🪽

@ruka_witch_uranai
　　　　↑
フォローで恋が叶う✨

私の元にたどり着いてくれてありがとうございます✨
この恋、もう無理かも…そんな風に諦めてませんか？
そんなあなたを、魔女の魔法で【唯一無二の存在】に導きます。

#占い#ヒーリング#恋愛#カップル #気持ち#自分磨き #カップル
#復縁#引き寄せ#スピリチュアル#潜在意識#恋愛相談 #本命 #不倫 #浮気#神奈川県",#占い #ヒーリング #恋愛 #カップル #気持ち #自分磨き #カップル #復縁 #引き寄せ #スピリチュアル #潜在意識 #恋愛相談 #本命 #不倫 #浮気 #神奈川県,動画,https://www.instagram.com/p/DSmkhz_jJpk/,DSmkhz_jJpk,,334,16
競合_ruka_witch_uranai,2025-12-21 19:30,2025-12-21,19:30,日曜日,107,43,,,,"あなたとあの人は何位でしたか？
コメント欄で教えてくださいね✨

この投稿に反応してくれた方には、
魔女の遠隔ヒーリングさせていただきます🪽

@ruka_witch_uranai
　　　　↑
フォローで恋が叶う✨

私の元にたどり着いてくれてありがとうございます✨
この恋、もう無理かも…そんな風に諦めてませんか？
そんなあなたを、魔女の魔法で【唯一無二の存在】に導きます。

#占い#恋愛占い#縁結び#ヒーリング#恋愛
#復縁#複雑恋愛#片思い#引き寄せ#ツインレイ#タロット
#スピリチュアル#潜在意識#神奈川県",#占い #恋愛占い #縁結び #ヒーリング #恋愛 #復縁 #複雑恋愛 #片思い #引き寄せ #ツインレイ #タロット #スピリチュアル #潜在意識 #神奈川県,動画,https://www.instagram.com/p/DSha8g4Arti/,DSha8g4Arti,,259,14
